Actual_Risk,Predicted_Risk_Probability,Risk_Score_Percent,Risk_Segment
1,0.25089052871047,25.09,Very High Risk
0,0.0032749899304103385,0.33,Low Risk
0,0.004102485916166989,0.41,Low Risk
0,0.33891921231520195,33.89,Very High Risk
0,0.04565864540856537,4.57,Moderate Risk
0,0.47810958081681665,47.81,Very High Risk
0,0.027094769130178945,2.71,Low Risk
1,0.4817501830533666,48.18,Very High Risk
0,0.01836194729975868,1.84,Low Risk
0,0.12301403877006706,12.3,High Risk
0,0.1020905544790994,10.21,High Risk
0,0.8155741506460593,81.56,Very High Risk
0,0.006845929046455192,0.68,Low Risk
0,0.06511981868684115,6.51,Moderate Risk
0,0.752064030075086,75.21,Very High Risk
0,0.09521579409007684,9.52,High Risk
0,0.023310414497432708,2.33,Low Risk
0,0.03727731573151563,3.73,Moderate Risk
0,0.03022899146660937,3.02,Low Risk
0,0.03811932648511182,3.81,Moderate Risk
0,0.373550548574186,37.36,Very High Risk
0,0.10538082460488919,10.54,High Risk
0,0.04171377233946509,4.17,Moderate Risk
0,0.08065238930975147,8.07,Moderate Risk
0,0.3937734548279971,39.38,Very High Risk
0,0.16452772666013646,16.45,High Risk
0,0.1173110661453926,11.73,High Risk
0,0.02598317233533817,2.6,Low Risk
0,0.6817865390779349,68.18,Very High Risk
0,0.09761905930124229,9.76,High Risk
0,0.0690291357827479,6.9,Moderate Risk
0,0.05063308404839964,5.06,Moderate Risk
0,0.14215442003244577,14.22,High Risk
0,0.007092849271730639,0.71,Low Risk
0,0.037829247443534456,3.78,Moderate Risk
0,0.11753800088918784,11.75,High Risk
0,0.014921437614377791,1.49,Low Risk
0,0.05655295461006643,5.66,Moderate Risk
0,0.025664966328227883,2.57,Low Risk
0,0.13005942325250683,13.01,High Risk
0,0.013438868748313746,1.34,Low Risk
0,0.09611153174805037,9.61,High Risk
0,0.284063929016019,28.41,Very High Risk
0,0.2263773690980838,22.64,High Risk
0,0.030911094907288713,3.09,Low Risk
0,0.005607889038134908,0.56,Low Risk
0,0.7418662589736712,74.19,Very High Risk
0,0.22295095052983815,22.3,High Risk
0,0.04932313453136149,4.93,Moderate Risk
0,0.008162279655793506,0.82,Low Risk
0,0.030581188127268847,3.06,Low Risk
0,0.052849511807836425,5.28,Moderate Risk
0,0.02259544099375165,2.26,Low Risk
0,0.049047730503625576,4.9,Moderate Risk
0,0.4561694810251622,45.62,Very High Risk
0,0.49968533068207527,49.97,Very High Risk
0,0.22102224735855502,22.1,High Risk
0,0.005966658255800836,0.6,Low Risk
0,0.1384073012240579,13.84,High Risk
0,0.08312661998306631,8.31,Moderate Risk
0,0.018007417055430384,1.8,Low Risk
0,0.05867362353049844,5.87,Moderate Risk
0,0.03646529560530138,3.65,Moderate Risk
0,0.2885216275796734,28.85,Very High Risk
0,0.012094702040366397,1.21,Low Risk
0,0.10093546650059254,10.09,High Risk
0,0.3496506425874523,34.97,Very High Risk
0,0.028916980473927194,2.89,Low Risk
0,0.15130764253388274,15.13,High Risk
0,0.08488273178785145,8.49,Moderate Risk
0,0.026081486859883363,2.61,Low Risk
0,0.5182995340157122,51.83,Very High Risk
0,0.20387940709584254,20.39,High Risk
0,0.0531707902175006,5.32,Moderate Risk
0,0.004190250003432398,0.42,Low Risk
0,0.0002807428760027531,0.03,Low Risk
0,0.1416610435013822,14.17,High Risk
0,0.0061300806603109695,0.61,Low Risk
0,0.004525061419994352,0.45,Low Risk
0,0.6207950414974762,62.08,Very High Risk
0,0.0021976404181867104,0.22,Low Risk
0,0.0158341478641607,1.58,Low Risk
0,0.05969928243995775,5.97,Moderate Risk
0,0.1528970397765602,15.29,High Risk
0,0.29056804314024004,29.06,Very High Risk
0,0.0038109337920827985,0.38,Low Risk
0,0.060960727598119054,6.1,Moderate Risk
0,0.07206661383403286,7.21,Moderate Risk
0,0.24981500425835745,24.98,Very High Risk
0,0.041628983678593155,4.16,Moderate Risk
0,0.01205863950299952,1.21,Low Risk
0,0.4050428662543947,40.5,Very High Risk
0,0.06085275370134751,6.09,Moderate Risk
0,0.0736745137124539,7.37,Moderate Risk
0,0.039787301374041226,3.98,Moderate Risk
0,0.009877001453967589,0.99,Low Risk
0,0.08263483354382249,8.26,Moderate Risk
0,0.01861495742326707,1.86,Low Risk
0,0.006381370617331248,0.64,Low Risk
0,0.07510876140435456,7.51,Moderate Risk
0,0.07031408693516573,7.03,Moderate Risk
0,0.16545524436089784,16.55,High Risk
0,0.2906398181498571,29.06,Very High Risk
0,0.3646403916869057,36.46,Very High Risk
0,0.1933733961405067,19.34,High Risk
0,0.02718945907731263,2.72,Low Risk
0,0.4298889630111518,42.99,Very High Risk
0,0.1966479866507171,19.66,High Risk
0,0.08260173972962044,8.26,Moderate Risk
0,0.0007859556650798245,0.08,Low Risk
0,0.9681571758116095,96.82,Very High Risk
0,0.5301414097541189,53.01,Very High Risk
0,0.1588779402093815,15.89,High Risk
0,0.10195726633356772,10.2,High Risk
0,0.03348200496038658,3.35,Low Risk
0,0.016959617839220703,1.7,Low Risk
0,0.15902989048519378,15.9,High Risk
0,0.05807012294669037,5.81,Moderate Risk
0,0.04209868870256824,4.21,Moderate Risk
0,0.19809217055590522,19.81,High Risk
0,0.2807668303247046,28.08,Very High Risk
0,0.09572983024013386,9.57,High Risk
0,0.2340163796446738,23.4,High Risk
0,0.3403744006945666,34.04,Very High Risk
0,0.1700449064070592,17.0,High Risk
0,0.11681041571350471,11.68,High Risk
0,0.004523045292411466,0.45,Low Risk
0,0.018533474250782955,1.85,Low Risk
0,0.01753590140915406,1.75,Low Risk
1,0.004026351058143147,0.4,Low Risk
0,0.6045151384082846,60.45,Very High Risk
0,0.06571785479149402,6.57,Moderate Risk
0,0.007196368529269375,0.72,Low Risk
0,0.003554829712523565,0.36,Low Risk
0,0.2886060237149942,28.86,Very High Risk
0,0.07744656723672133,7.74,Moderate Risk
0,0.29526967958694084,29.53,Very High Risk
0,0.14844821902109318,14.84,High Risk
0,0.028283019410799175,2.83,Low Risk
0,0.8465045309600976,84.65,Very High Risk
0,0.45268270381418796,45.27,Very High Risk
0,0.09980486836319526,9.98,High Risk
0,0.012650204032660496,1.27,Low Risk
0,0.011005930514141886,1.1,Low Risk
0,0.04772678017367566,4.77,Moderate Risk
0,0.08008869826319623,8.01,Moderate Risk
0,0.01497574131322349,1.5,Low Risk
0,0.005202753411464946,0.52,Low Risk
0,0.1969360843138579,19.69,High Risk
0,0.06532522848873681,6.53,Moderate Risk
0,0.03835065672014333,3.84,Moderate Risk
0,0.006157406462097668,0.62,Low Risk
0,0.24024483349890327,24.02,Very High Risk
0,0.7729071631453643,77.29,Very High Risk
0,0.006611157858403673,0.66,Low Risk
0,0.23034295942585103,23.03,High Risk
0,0.09962007901237678,9.96,High Risk
0,0.07948436856696343,7.95,Moderate Risk
0,0.09101187556790939,9.1,Moderate Risk
0,0.017335419521676824,1.73,Low Risk
0,0.8429443649131305,84.29,Very High Risk
0,0.00914732115709303,0.91,Low Risk
0,0.27314308846145163,27.31,Very High Risk
0,0.03116464528467085,3.12,Low Risk
0,0.4649388127870284,46.49,Very High Risk
0,0.060367689625584794,6.04,Moderate Risk
0,0.030349607965743788,3.03,Low Risk
0,0.18093089670628343,18.09,High Risk
0,0.3972319520131465,39.72,Very High Risk
0,0.1662947451261816,16.63,High Risk
0,0.09733055363540791,9.73,High Risk
0,0.1853655458375758,18.54,High Risk
0,0.3913912830896135,39.14,Very High Risk
0,0.11824960892255526,11.82,High Risk
0,0.006456418921748285,0.65,Low Risk
0,0.007047204832498043,0.7,Low Risk
0,0.05757544479766207,5.76,Moderate Risk
0,0.22228033677954917,22.23,High Risk
0,0.3614858693256062,36.15,Very High Risk
0,0.11278687303760243,11.28,High Risk
0,0.21351484296186743,21.35,High Risk
0,0.08205650857542673,8.21,Moderate Risk
0,0.033924986730439234,3.39,Low Risk
0,0.43628549509164627,43.63,Very High Risk
0,0.019234622848562775,1.92,Low Risk
0,0.04837060573009491,4.84,Moderate Risk
0,0.07340657608598875,7.34,Moderate Risk
0,0.2466176950749154,24.66,Very High Risk
0,0.040996171026332635,4.1,Moderate Risk
0,0.08947680417895379,8.95,Moderate Risk
0,0.00892886531741176,0.89,Low Risk
0,0.014352675722191312,1.44,Low Risk
0,0.16569506378175142,16.57,High Risk
0,0.8665524883402645,86.66,Very High Risk
0,0.0671727700787497,6.72,Moderate Risk
0,0.0024944944298473876,0.25,Low Risk
0,0.5369877201839586,53.7,Very High Risk
0,0.011499956792819475,1.15,Low Risk
0,0.8428404248147705,84.28,Very High Risk
0,0.4683654101975395,46.84,Very High Risk
0,0.011991365173012563,1.2,Low Risk
0,0.8413852667447993,84.14,Very High Risk
0,0.0034979703507024883,0.35,Low Risk
0,0.023512860934204786,2.35,Low Risk
0,0.1063981743637441,10.64,High Risk
0,0.06426879043786338,6.43,Moderate Risk
0,0.12862777712106327,12.86,High Risk
0,0.18153665720618742,18.15,High Risk
0,0.09935498362500181,9.94,High Risk
0,0.3877422253869415,38.77,Very High Risk
0,0.09966000048226269,9.97,High Risk
0,0.18662697132433773,18.66,High Risk
0,0.7268100895249356,72.68,Very High Risk
0,0.8134843772846008,81.35,Very High Risk
0,0.3362321651292847,33.62,Very High Risk
0,0.7341615279962521,73.42,Very High Risk
1,0.04304884515769277,4.3,Moderate Risk
0,0.2905482183215225,29.05,Very High Risk
0,0.23267544123200376,23.27,High Risk
0,0.1427337193245688,14.27,High Risk
0,0.18668483676789335,18.67,High Risk
1,0.16771466818821076,16.77,High Risk
0,0.007110648815144997,0.71,Low Risk
0,0.04713316061073906,4.71,Moderate Risk
0,0.09722921492773431,9.72,High Risk
0,0.331307951340975,33.13,Very High Risk
0,0.06539087476430847,6.54,Moderate Risk
0,0.2924119298211713,29.24,Very High Risk
0,0.07421057040207742,7.42,Moderate Risk
0,0.02983306594779136,2.98,Low Risk
0,0.008662034832297228,0.87,Low Risk
0,0.1486378552251138,14.86,High Risk
0,0.11507215149811648,11.51,High Risk
0,0.3896845223952907,38.97,Very High Risk
1,0.04478735322806004,4.48,Moderate Risk
0,0.033809183109821735,3.38,Low Risk
0,0.01991676925424861,1.99,Low Risk
0,0.07563489814212698,7.56,Moderate Risk
0,0.05214520317790103,5.21,Moderate Risk
0,0.04165648518780378,4.17,Moderate Risk
0,0.45661130742739753,45.66,Very High Risk
0,0.1469955659911355,14.7,High Risk
0,0.10820337103343915,10.82,High Risk
0,0.020931294936748543,2.09,Low Risk
0,0.044989750835230546,4.5,Moderate Risk
0,0.007931414317920018,0.79,Low Risk
0,0.33542952461169007,33.54,Very High Risk
0,0.025923814176587113,2.59,Low Risk
0,0.0573670718976003,5.74,Moderate Risk
0,0.06920017903002322,6.92,Moderate Risk
0,0.03888868241416047,3.89,Moderate Risk
0,0.018211330429279884,1.82,Low Risk
0,0.02743302125234076,2.74,Low Risk
0,0.4847654814157831,48.48,Very High Risk
0,0.026730209496001363,2.67,Low Risk
0,0.16141340688966752,16.14,High Risk
1,0.0072673723933154655,0.73,Low Risk
0,0.04910663900600708,4.91,Moderate Risk
0,0.01584208775749732,1.58,Low Risk
0,0.32033635420778706,32.03,Very High Risk
0,0.404433371747163,40.44,Very High Risk
0,0.02850380409105221,2.85,Low Risk
0,0.10806476337311206,10.81,High Risk
0,0.34488433386905243,34.49,Very High Risk
0,0.06418432737641627,6.42,Moderate Risk
0,0.3781264256645265,37.81,Very High Risk
0,0.011874843359382771,1.19,Low Risk
0,0.042169376409599744,4.22,Moderate Risk
0,0.009828495091192149,0.98,Low Risk
0,0.03077549104420665,3.08,Low Risk
0,0.32200846550301404,32.2,Very High Risk
0,0.07296974391005304,7.3,Moderate Risk
0,0.02514984118074202,2.51,Low Risk
0,0.16764986161632403,16.76,High Risk
0,0.020687202807922002,2.07,Low Risk
0,0.7754307934576861,77.54,Very High Risk
0,0.2170695515708095,21.71,High Risk
0,0.21240515144529454,21.24,High Risk
0,0.036017948478130266,3.6,Moderate Risk
0,0.10716429102260654,10.72,High Risk
0,0.043366268467877896,4.34,Moderate Risk
0,0.03542187921161631,3.54,Moderate Risk
0,0.27316671773548307,27.32,Very High Risk
0,0.0034448146762610767,0.34,Low Risk
0,0.18513486333857346,18.51,High Risk
0,0.2997573205214452,29.98,Very High Risk
0,0.0018143758529407293,0.18,Low Risk
0,0.07782868849129077,7.78,Moderate Risk
0,0.22536430150949888,22.54,High Risk
0,0.0751640888960394,7.52,Moderate Risk
0,0.27343506615661517,27.34,Very High Risk
0,0.021595143854314644,2.16,Low Risk
0,0.24652348946415195,24.65,Very High Risk
0,0.03886787108501567,3.89,Moderate Risk
0,0.05074018812822173,5.07,Moderate Risk
0,0.396024203848258,39.6,Very High Risk
0,0.004820370067358153,0.48,Low Risk
0,0.0769581472812339,7.7,Moderate Risk
0,0.17298074458172785,17.3,High Risk
0,0.01498930223226574,1.5,Low Risk
0,0.45321267851566344,45.32,Very High Risk
0,0.010153711789598126,1.02,Low Risk
0,0.020577416223361872,2.06,Low Risk
0,0.022514296606682364,2.25,Low Risk
0,0.037077729345930614,3.71,Moderate Risk
0,0.08089795401367776,8.09,Moderate Risk
0,0.04057034936774882,4.06,Moderate Risk
0,0.0830021790364178,8.3,Moderate Risk
0,0.06501742890159591,6.5,Moderate Risk
0,0.3907096552328134,39.07,Very High Risk
0,0.06522169403372809,6.52,Moderate Risk
0,0.0028899464622229596,0.29,Low Risk
0,0.05573105657276069,5.57,Moderate Risk
0,0.018210060799538387,1.82,Low Risk
0,0.09482548641526284,9.48,High Risk
1,0.9747492367161141,97.47,Very High Risk
0,0.020136727171727355,2.01,Low Risk
0,0.03223882506592588,3.22,Low Risk
0,0.31846865677268,31.85,Very High Risk
0,0.035451471540134324,3.55,Moderate Risk
0,0.014882939362982517,1.49,Low Risk
0,0.18175691286974388,18.18,High Risk
0,0.08533397032036737,8.53,Moderate Risk
0,0.022835140035831366,2.28,Low Risk
0,0.05305963462002842,5.31,Moderate Risk
0,0.022436393734648938,2.24,Low Risk
0,0.10524278591293662,10.52,High Risk
0,0.9456566164365986,94.57,Very High Risk
0,0.36255859247544187,36.26,Very High Risk
0,0.4924593413568472,49.25,Very High Risk
0,0.13017274597551715,13.02,High Risk
0,0.0013990975693605385,0.14,Low Risk
0,0.3861794429865832,38.62,Very High Risk
0,0.05188041204962321,5.19,Moderate Risk
1,0.27364470154015175,27.36,Very High Risk
0,0.020106069029090186,2.01,Low Risk
0,0.10210575721474612,10.21,High Risk
0,0.007702912362323569,0.77,Low Risk
0,0.17978230527295508,17.98,High Risk
0,0.05858946383608737,5.86,Moderate Risk
0,0.24029788594727908,24.03,Very High Risk
0,0.26355023860749766,26.36,Very High Risk
0,0.34725711223287653,34.73,Very High Risk
0,0.05842532714672916,5.84,Moderate Risk
0,0.11847744608984542,11.85,High Risk
0,0.740160276288362,74.02,Very High Risk
0,0.35412447644335276,35.41,Very High Risk
0,0.04712719868949922,4.71,Moderate Risk
0,0.45144713291337474,45.14,Very High Risk
0,0.19600126157987358,19.6,High Risk
0,0.18540007584929616,18.54,High Risk
0,0.08849262961100413,8.85,Moderate Risk
0,0.024528026888103127,2.45,Low Risk
0,0.009703176422496237,0.97,Low Risk
0,0.17489904876621112,17.49,High Risk
0,0.02845768799274911,2.85,Low Risk
0,0.011457447917063018,1.15,Low Risk
0,0.2080021005001713,20.8,High Risk
0,0.14238667265755447,14.24,High Risk
0,0.08599871190706147,8.6,Moderate Risk
0,0.27147171128710373,27.15,Very High Risk
0,0.4390415717742017,43.9,Very High Risk
0,0.03549392341808218,3.55,Moderate Risk
0,0.1632321986078161,16.32,High Risk
0,0.05582783546528732,5.58,Moderate Risk
0,0.2018386915562523,20.18,High Risk
0,0.015420305963621976,1.54,Low Risk
0,0.08778110144019555,8.78,Moderate Risk
0,0.8080967627157933,80.81,Very High Risk
0,0.02430034997724654,2.43,Low Risk
0,0.009109209828394043,0.91,Low Risk
0,0.09551507890928707,9.55,High Risk
0,0.11937219471153972,11.94,High Risk
0,0.008683759827780309,0.87,Low Risk
1,0.20868772570876457,20.87,High Risk
0,0.057048420245791945,5.7,Moderate Risk
0,0.1470240548095397,14.7,High Risk
0,0.016691603812333023,1.67,Low Risk
0,0.4739225604937433,47.39,Very High Risk
0,0.24275003699881492,24.28,Very High Risk
0,0.6163074196611272,61.63,Very High Risk
0,0.021432438289567587,2.14,Low Risk
0,0.370921395185558,37.09,Very High Risk
0,0.05839204288826154,5.84,Moderate Risk
0,0.05295230559340369,5.3,Moderate Risk
0,0.5521487884580966,55.21,Very High Risk
0,0.1415233934477147,14.15,High Risk
0,0.07505585703236965,7.51,Moderate Risk
0,0.1361131725230774,13.61,High Risk
0,0.008435466690410506,0.84,Low Risk
0,0.09500932528749276,9.5,High Risk
0,0.15790733951671054,15.79,High Risk
0,0.005326083619958928,0.53,Low Risk
0,0.09897464051411747,9.9,High Risk
0,0.07931562682134813,7.93,Moderate Risk
0,0.13758841502913136,13.76,High Risk
0,0.05334124366947148,5.33,Moderate Risk
0,0.16623026917053568,16.62,High Risk
0,0.009468555770125788,0.95,Low Risk
0,0.04739282665693848,4.74,Moderate Risk
0,0.3671263018608891,36.71,Very High Risk
0,0.11010804248782859,11.01,High Risk
0,0.013875850208244804,1.39,Low Risk
0,0.07825910422972997,7.83,Moderate Risk
0,0.5061484301313038,50.61,Very High Risk
0,0.0032062783491514893,0.32,Low Risk
0,0.034296407945500144,3.43,Low Risk
0,0.44936400455517744,44.94,Very High Risk
0,0.08067518762183759,8.07,Moderate Risk
0,0.021800228373395375,2.18,Low Risk
0,0.47164564390059976,47.16,Very High Risk
0,0.013379900054689567,1.34,Low Risk
0,0.23249551767299703,23.25,High Risk
0,0.05419848772015174,5.42,Moderate Risk
0,0.11785508031416012,11.79,High Risk
0,0.37604963238294076,37.6,Very High Risk
0,0.01635102839536398,1.64,Low Risk
0,0.07842295860500226,7.84,Moderate Risk
0,0.45298725857586164,45.3,Very High Risk
0,0.006378741573267982,0.64,Low Risk
0,0.017267405295633132,1.73,Low Risk
0,0.1648483395490442,16.48,High Risk
0,0.6409981602420033,64.1,Very High Risk
0,0.09619041818927881,9.62,High Risk
0,0.09875322791442774,9.88,High Risk
0,0.081112567233869,8.11,Moderate Risk
0,0.014546100904925677,1.45,Low Risk
0,0.03429881295438109,3.43,Low Risk
0,0.238098704016469,23.81,Very High Risk
0,0.11167495209377672,11.17,High Risk
0,0.14602731487207224,14.6,High Risk
0,0.20133070728837207,20.13,High Risk
0,0.024377956457299607,2.44,Low Risk
0,0.09606857334766097,9.61,High Risk
0,0.009739844981566851,0.97,Low Risk
0,0.008837185503205638,0.88,Low Risk
0,0.006705375727086363,0.67,Low Risk
0,0.060822868186718115,6.08,Moderate Risk
0,0.17676196441397501,17.68,High Risk
0,0.1143310612482839,11.43,High Risk
0,0.29563011741816164,29.56,Very High Risk
0,0.5775140123996194,57.75,Very High Risk
0,0.10762273461944678,10.76,High Risk
0,0.12909752801030586,12.91,High Risk
0,0.33846918574883356,33.85,Very High Risk
0,0.14311508868198172,14.31,High Risk
0,0.18279855541360118,18.28,High Risk
0,0.19627235492640194,19.63,High Risk
0,0.025161140430726415,2.52,Low Risk
0,0.028793884422080175,2.88,Low Risk
0,0.031199831759137032,3.12,Low Risk
0,0.19435999427492504,19.44,High Risk
0,0.012725007158382208,1.27,Low Risk
0,0.04314543500632534,4.31,Moderate Risk
0,0.029351990435162442,2.94,Low Risk
0,0.0022471432090037683,0.22,Low Risk
0,0.22279988886462881,22.28,High Risk
0,0.011660874807930667,1.17,Low Risk
0,0.07471071402705899,7.47,Moderate Risk
0,0.1775524717781514,17.76,High Risk
0,0.31950117776865256,31.95,Very High Risk
0,0.34820069500022727,34.82,Very High Risk
0,0.016244520475984053,1.62,Low Risk
0,0.12329369742081028,12.33,High Risk
0,0.09310338920107837,9.31,Moderate Risk
0,0.1534570626986557,15.35,High Risk
0,0.07778274827184387,7.78,Moderate Risk
0,0.11963937823736889,11.96,High Risk
0,0.09100544708382237,9.1,Moderate Risk
0,0.0362321684123105,3.62,Moderate Risk
0,0.1485489233425641,14.85,High Risk
0,0.3742221598109536,37.42,Very High Risk
0,0.05798746049087408,5.8,Moderate Risk
0,0.04324375484392535,4.32,Moderate Risk
0,0.018296392450920188,1.83,Low Risk
0,0.15640379133823643,15.64,High Risk
0,0.08019682771168703,8.02,Moderate Risk
0,0.1478345020182114,14.78,High Risk
0,0.009633193373731674,0.96,Low Risk
0,0.33557018947931055,33.56,Very High Risk
0,0.29325383729558596,29.33,Very High Risk
0,0.05655356375372573,5.66,Moderate Risk
0,0.1642044882690102,16.42,High Risk
0,0.04148267460692494,4.15,Moderate Risk
0,0.013691049486188963,1.37,Low Risk
0,0.027942958944307268,2.79,Low Risk
0,0.3990594797127565,39.91,Very High Risk
0,0.0815476504338179,8.15,Moderate Risk
0,0.06911849529943473,6.91,Moderate Risk
0,0.08881167339383153,8.88,Moderate Risk
0,0.9319300594670906,93.19,Very High Risk
1,0.20971429873487638,20.97,High Risk
0,0.2787528627981747,27.88,Very High Risk
0,0.2895814980986209,28.96,Very High Risk
0,0.017915851062602975,1.79,Low Risk
0,0.2142603523488615,21.43,High Risk
0,0.2255198420964379,22.55,High Risk
0,0.025408620456166566,2.54,Low Risk
0,0.534451087712128,53.45,Very High Risk
0,0.2654030098691479,26.54,Very High Risk
0,0.0292205532761507,2.92,Low Risk
0,0.01747345840557176,1.75,Low Risk
0,0.19007430175538095,19.01,High Risk
0,0.5316098194735137,53.16,Very High Risk
0,0.5547133879870134,55.47,Very High Risk
0,0.035258712145688466,3.53,Moderate Risk
0,0.3231515178438367,32.32,Very High Risk
0,0.2715680822192873,27.16,Very High Risk
0,0.11143648331527145,11.14,High Risk
0,0.05201309442569259,5.2,Moderate Risk
0,0.1568782259763609,15.69,High Risk
0,0.00867811409033189,0.87,Low Risk
0,0.022807491388053085,2.28,Low Risk
0,0.11116753427099108,11.12,High Risk
0,0.14636376415051217,14.64,High Risk
0,0.04676377883206509,4.68,Moderate Risk
0,0.020840538634733324,2.08,Low Risk
0,0.3074636875843283,30.75,Very High Risk
0,0.12850056871627447,12.85,High Risk
0,0.4767511687223265,47.68,Very High Risk
0,0.3184933614844374,31.85,Very High Risk
0,0.07282106980868579,7.28,Moderate Risk
0,0.12216160957494991,12.22,High Risk
0,0.035240971172631974,3.52,Moderate Risk
0,0.010072627655377602,1.01,Low Risk
0,0.2313774058341843,23.14,High Risk
0,0.060543620927057416,6.05,Moderate Risk
0,0.16743389817926024,16.74,High Risk
0,0.4171384684426914,41.71,Very High Risk
0,0.06907295052007208,6.91,Moderate Risk
0,0.03472687103871431,3.47,Low Risk
0,0.003694054694784949,0.37,Low Risk
0,0.05502517424463732,5.5,Moderate Risk
0,0.11753862816522935,11.75,High Risk
0,0.13938318485141743,13.94,High Risk
0,0.04987504508245297,4.99,Moderate Risk
0,0.03863354120691713,3.86,Moderate Risk
0,0.03137952511049132,3.14,Low Risk
0,0.1445656264231874,14.46,High Risk
0,0.03268327561923127,3.27,Low Risk
0,0.018568998291589,1.86,Low Risk
0,0.22000952445305902,22.0,High Risk
0,0.04357070590513688,4.36,Moderate Risk
0,0.03169749470728389,3.17,Low Risk
0,0.09378508068282382,9.38,Moderate Risk
0,0.38443303503107756,38.44,Very High Risk
0,0.46794535590219344,46.79,Very High Risk
0,0.1911722078902974,19.12,High Risk
0,0.00033843625752787957,0.03,Low Risk
0,0.14931783736704005,14.93,High Risk
0,0.13056106924603234,13.06,High Risk
0,0.19424915523048725,19.42,High Risk
0,0.4501593559685611,45.02,Very High Risk
0,0.07165219145401087,7.17,Moderate Risk
0,0.2974656559139358,29.75,Very High Risk
0,0.5371740293985631,53.72,Very High Risk
0,0.16304758058537205,16.3,High Risk
0,0.03495179701676627,3.5,Moderate Risk
0,0.011498725369127537,1.15,Low Risk
0,0.04139943103013028,4.14,Moderate Risk
0,0.015103755418462796,1.51,Low Risk
0,0.07197230480295315,7.2,Moderate Risk
0,0.02670757213423912,2.67,Low Risk
0,0.011787389669010002,1.18,Low Risk
0,0.056757105371700464,5.68,Moderate Risk
0,0.0323415015732452,3.23,Low Risk
0,0.19296972397635506,19.3,High Risk
0,0.14854935425722204,14.85,High Risk
0,0.03515719239258281,3.52,Moderate Risk
0,0.5619251231793948,56.19,Very High Risk
0,0.5189664984720076,51.9,Very High Risk
0,0.08138688994668816,8.14,Moderate Risk
0,0.01004788589433204,1.0,Low Risk
0,0.009149265454574684,0.91,Low Risk
0,0.27414080625313586,27.41,Very High Risk
0,0.23165879258055175,23.17,High Risk
0,0.0003235571010131896,0.03,Low Risk
0,0.05256345818098014,5.26,Moderate Risk
0,0.007478929765649776,0.75,Low Risk
0,0.37741957939948195,37.74,Very High Risk
1,0.15425559897573998,15.43,High Risk
0,0.7614852423081562,76.15,Very High Risk
0,0.035582430223699994,3.56,Moderate Risk
0,0.06449835845544591,6.45,Moderate Risk
0,0.25643382476471477,25.64,Very High Risk
0,0.182366711399129,18.24,High Risk
0,0.09272142177206094,9.27,Moderate Risk
0,0.005556906257235571,0.56,Low Risk
0,0.0008526756256845136,0.09,Low Risk
0,0.3588923275542362,35.89,Very High Risk
0,0.06333160839896132,6.33,Moderate Risk
0,0.6144552960568713,61.45,Very High Risk
0,0.08944203872048256,8.94,Moderate Risk
0,0.09815607268473087,9.82,High Risk
0,0.017509577488278177,1.75,Low Risk
0,0.20330017047567245,20.33,High Risk
0,0.2118677987693072,21.19,High Risk
0,0.06020231142751236,6.02,Moderate Risk
0,0.02200330468901639,2.2,Low Risk
0,0.08889121552073619,8.89,Moderate Risk
0,0.17521642706162205,17.52,High Risk
0,0.22061668681303695,22.06,High Risk
0,0.034650921074116055,3.47,Low Risk
0,0.04405867364221009,4.41,Moderate Risk
0,0.08480630351928853,8.48,Moderate Risk
0,0.12851257323737697,12.85,High Risk
0,0.07922602261997165,7.92,Moderate Risk
0,0.08493769541688037,8.49,Moderate Risk
0,0.07627511454960074,7.63,Moderate Risk
0,0.1177886602131594,11.78,High Risk
0,0.0175216160585063,1.75,Low Risk
0,0.2233760110967633,22.34,High Risk
0,0.07880402224692211,7.88,Moderate Risk
0,0.08135406891214009,8.14,Moderate Risk
0,0.040472803718479236,4.05,Moderate Risk
0,0.3592439232362555,35.92,Very High Risk
0,0.0014968903016648564,0.15,Low Risk
0,0.4634107578169326,46.34,Very High Risk
0,0.7247834675173408,72.48,Very High Risk
0,0.1259910958978818,12.6,High Risk
0,0.11266811630095165,11.27,High Risk
0,0.23062126138920797,23.06,High Risk
0,0.03620555232111075,3.62,Moderate Risk
0,0.13492927939567256,13.49,High Risk
0,0.16673975185200582,16.67,High Risk
0,0.023714757267153965,2.37,Low Risk
0,0.1647789366982554,16.48,High Risk
0,0.054470361792689784,5.45,Moderate Risk
1,0.17554342288761615,17.55,High Risk
0,0.3885690582913232,38.86,Very High Risk
0,0.3349440503299863,33.49,Very High Risk
0,0.5787938371075414,57.88,Very High Risk
0,0.10830725457036199,10.83,High Risk
0,0.15563960004147698,15.56,High Risk
0,0.05547027454190265,5.55,Moderate Risk
0,0.8534818863463243,85.35,Very High Risk
0,0.2380322508056805,23.8,Very High Risk
0,0.01704937943821236,1.7,Low Risk
0,0.02145704738645276,2.15,Low Risk
0,0.01161495192902581,1.16,Low Risk
0,0.008765087360763679,0.88,Low Risk
0,0.10043162407273458,10.04,High Risk
0,0.38333720811028227,38.33,Very High Risk
0,0.3292099200406104,32.92,Very High Risk
0,0.5006340757642064,50.06,Very High Risk
0,0.11581689808121978,11.58,High Risk
0,0.030564861364990398,3.06,Low Risk
0,0.12564740309465894,12.56,High Risk
0,0.06619217432552847,6.62,Moderate Risk
0,0.29840372325785447,29.84,Very High Risk
